customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
1470,98.0,2.0,1717.9730000000002,4,1,1,6,At Risk
1471,268.0,1.0,2336.9135,2,1,2,5,At Risk
1472,104.0,2.0,1605.52,4,1,1,6,At Risk
1473,59.0,6.0,6615.896,4,5,4,13,Champions
1474,898.0,1.0,28262.785499999998,1,1,5,7,Potential
1475,26.0,3.0,6359.8395,5,2,4,11,Loyal
1476,93.0,10.0,9038.783,4,5,5,14,Champions
1477,259.0,4.0,2972.28,2,3,2,7,Potential
1478,25.0,5.0,6782.0005,5,4,5,14,Champions
1479,511.0,1.0,773.5065000000001,1,1,1,3,Lost
1480,116.0,2.0,1059.2604999999999,3,1,1,5,At Risk
1481,3.0,3.0,5898.915,5,2,4,11,Loyal
1482,418.0,3.0,3904.619,1,2,3,6,At Risk
1483,266.0,3.0,2576.92,2,2,2,6,At Risk
1484,273.0,3.0,1742.1704999999997,2,2,1,5,At Risk
1485,92.0,5.0,7366.936,4,4,5,13,Champions
1486,91.0,5.0,4111.979,4,4,3,11,Loyal
1487,49.0,4.0,5484.817500000001,4,3,4,11,Loyal
1488,103.0,7.0,9246.070000000002,4,5,5,14,Champions
1489,396.0,4.0,6607.091,1,3,4,8,Potential
1490,3.0,2.0,453.16,5,1,1,7,Potential
1491,382.0,3.0,1378.2065,1,2,1,4,Lost
1492,69.0,5.0,4961.3215,4,4,4,12,Loyal
1493,155.0,6.0,5298.1889999999985,3,5,4,12,Loyal
1494,12.0,6.0,8723.4095,5,5,5,15,Champions
1495,148.0,3.0,1674.9734999999998,3,2,1,6,At Risk
1496,177.0,2.0,3679.4230000000007,3,1,3,7,Potential
1497,190.0,1.0,1468.927,3,1,1,5,At Risk
1498,87.0,6.0,5839.3835,4,5,4,13,Champions
1499,40.0,4.0,7934.119000000001,5,3,5,13,Champions
1500,375.0,6.0,6733.5245,1,5,5,11,Loyal
1501,405.0,4.0,4164.532999999999,1,3,3,7,Potential
1502,280.0,3.0,6254.365500000001,2,2,4,8,Potential
1503,379.0,1.0,1148.534,1,1,1,3,Lost
1504,60.0,3.0,1995.063,4,2,2,8,Potential
1505,17.0,5.0,6674.979,5,4,5,14,Champions
1506,245.0,1.0,1047.69,2,1,1,4,Lost
1507,256.0,6.0,7472.212,2,5,5,12,Loyal
1508,14.0,3.0,4113.5035,5,2,3,10,Loyal
1509,257.0,2.0,1793.7310000000002,2,1,2,5,At Risk
1510,82.0,7.0,7530.400000000001,4,5,5,14,Champions
1511,120.0,4.0,2709.3405000000002,3,3,2,8,Potential
1512,179.0,4.0,1757.3205,3,3,1,7,Potential
1513,272.0,2.0,1418.5140000000001,2,1,1,4,Lost
1514,567.0,3.0,4440.933999999999,1,2,4,7,Potential
1515,70.0,2.0,1600.3309999999997,4,1,1,6,At Risk
1516,280.0,2.0,3076.726,2,1,3,6,At Risk
1517,129.0,3.0,1601.13,3,2,1,6,At Risk
1518,437.0,4.0,5129.88,1,3,4,8,Potential
1519,308.0,5.0,10245.584499999999,2,4,5,11,Loyal
1520,91.0,4.0,2565.1000000000004,4,3,2,9,Potential
1521,408.0,4.0,6187.0035,1,3,4,8,Potential
1522,89.0,6.0,4269.5605000000005,4,5,3,12,Loyal
1523,93.0,5.0,2621.598,4,4,2,10,Loyal
1524,62.0,6.0,8766.704000000002,4,5,5,14,Champions
1525,0.0,2.0,2343.8925,5,1,2,8,Potential
1526,52.0,5.0,3128.83,4,4,3,11,Loyal
1527,40.0,3.0,1383.8000000000002,5,2,1,8,Potential
1528,50.0,4.0,3472.211,4,3,3,10,Loyal
1529,405.0,3.0,1560.867,1,2,1,4,Lost
1530,71.0,3.0,27577.7485,4,2,5,11,Loyal
1531,637.0,4.0,5522.1365000000005,1,3,4,8,Potential
1532,41.0,7.0,4679.0715,5,5,4,14,Champions
1533,24.0,7.0,62415.420999999995,5,5,5,15,Champions
1534,11.0,3.0,4336.627,5,2,3,10,Loyal
1535,222.0,2.0,2554.2515000000003,2,1,2,5,At Risk
1536,234.0,3.0,3522.7450000000003,2,2,3,7,Potential
1537,39.0,3.0,5012.5595,5,2,4,11,Loyal
1538,355.0,4.0,4912.078,2,3,4,9,Potential
1539,18.0,6.0,11844.726,5,5,5,15,Champions
1540,110.0,6.0,8854.4925,3,5,5,13,Champions
1541,106.0,3.0,579.1205,4,2,1,7,Potential
1542,87.0,3.0,4154.409,4,2,3,9,Potential
1543,772.0,3.0,2830.4230000000007,1,2,2,5,At Risk
1544,127.0,6.0,7794.8605,3,5,5,13,Champions
1545,1018.0,1.0,1599.7559999999999,1,1,1,3,Lost
1546,144.0,5.0,5617.445,3,4,4,11,Loyal
1547,152.0,6.0,6689.01,3,5,5,13,Champions
1548,148.0,5.0,8017.7435000000005,3,4,5,12,Loyal
1549,469.0,3.0,2738.7630000000004,1,2,2,5,At Risk
1550,82.0,3.0,2501.2065,4,2,2,8,Potential
1551,19.0,4.0,4172.7135,5,3,3,11,Loyal
1552,67.0,5.0,21309.7995,4,4,5,13,Champions
1553,712.0,3.0,1134.944,1,2,1,4,Lost
1554,213.0,6.0,6453.7065,2,5,4,11,Loyal
1555,2.0,6.0,9191.249500000002,5,5,5,15,Champions
1556,15.0,8.0,8884.868999999999,5,5,5,15,Champions
1557,372.0,3.0,2751.1949999999997,1,2,2,5,At Risk
1558,170.0,5.0,4762.51,3,4,4,11,Loyal
1559,58.0,4.0,2795.113,4,3,2,9,Potential
1560,363.0,3.0,1105.835,2,2,1,5,At Risk
1561,174.0,5.0,4829.759,3,4,4,11,Loyal
1562,388.0,5.0,5968.025,1,4,4,9,Potential
1563,145.0,3.0,5035.433999999999,3,2,4,9,Potential
1564,1.0,2.0,2146.8765000000003,5,1,2,8,Potential
1565,55.0,2.0,2727.64,4,1,2,7,Potential
1566,2.0,2.0,3512.031,5,1,3,9,Potential
1567,553.0,4.0,3054.682,1,3,2,6,At Risk
1568,330.0,2.0,658.3240000000001,2,1,1,4,Lost
1569,26.0,6.0,7003.512499999999,5,5,5,15,Champions
1570,33.0,4.0,4249.3715,5,3,3,11,Loyal
1571,140.0,4.0,1786.8425000000002,3,3,2,8,Potential
1572,184.0,4.0,3072.4885000000004,3,3,3,9,Potential
1573,29.0,5.0,5969.580000000001,5,4,4,13,Champions
1574,242.0,6.0,16494.7405,2,5,5,12,Loyal
1575,397.0,2.0,1046.334,1,1,1,3,Lost
1576,920.0,2.0,1996.469,1,1,2,4,Lost
1577,61.0,6.0,4517.365,4,5,4,13,Champions
1578,13.0,3.0,2362.794,5,2,2,9,Potential
1579,193.0,1.0,2175.544,3,1,2,6,At Risk
1580,131.0,3.0,2428.9085,3,2,2,7,Potential
1581,16.0,3.0,15885.17,5,2,5,12,Loyal
1582,208.0,2.0,1835.1425000000002,2,1,2,5,At Risk
1583,550.0,2.0,1904.3700000000001,1,1,2,4,Lost
1584,69.0,5.0,3894.614,4,4,3,11,Loyal
1585,302.0,2.0,841.74,2,1,1,4,Lost
1586,67.0,2.0,1424.151,4,1,1,6,At Risk
1587,81.0,4.0,3483.5019999999995,4,3,3,10,Loyal
1588,65.0,3.0,3597.5599999999995,4,2,3,9,Potential
1589,159.0,1.0,985.046,3,1,1,5,At Risk
1590,20.0,3.0,12661.795999999998,5,2,5,12,Loyal
1591,14.0,8.0,5041.116999999999,5,5,4,14,Champions
1592,107.0,7.0,4044.5595000000003,3,5,3,11,Loyal
1593,194.0,4.0,5230.793000000001,3,3,4,10,Loyal
1594,351.0,1.0,1095.151,2,1,1,4,Lost
1595,192.0,8.0,15400.9905,3,5,5,13,Champions
1596,316.0,3.0,6220.812000000001,2,2,4,8,Potential
1597,462.0,1.0,915.5665,1,1,1,3,Lost
1598,106.0,2.0,191.8025,4,1,1,6,At Risk
1599,23.0,5.0,3854.5339999999997,5,4,3,12,Loyal
1600,21.0,2.0,1392.4175,5,1,1,7,Potential
1601,118.0,5.0,2371.5725,3,4,2,9,Potential
1602,38.0,4.0,2702.357,5,3,2,10,Loyal
1603,33.0,5.0,5808.844,5,4,4,13,Champions
1605,323.0,4.0,7157.516,2,3,5,10,Loyal
1606,95.0,2.0,2284.1059999999998,4,1,2,7,Potential
1607,182.0,2.0,363.23,3,1,1,5,At Risk
1608,581.0,2.0,3283.9240000000004,1,1,3,5,At Risk
1609,165.0,4.0,1368.7354999999998,3,3,1,7,Potential
1610,238.0,4.0,5311.0335,2,3,4,9,Potential
1611,85.0,2.0,1871.926,4,1,2,7,Potential
1612,24.0,6.0,4415.304,5,5,4,14,Champions
1613,39.0,7.0,9908.521999999999,5,5,5,15,Champions
1614,55.0,6.0,5547.3115,4,5,4,13,Champions
1615,228.0,4.0,3011.33,2,3,2,7,Potential
1616,171.0,4.0,4602.114500000001,3,3,4,10,Loyal
1617,348.0,1.0,492.92,2,1,1,4,Lost
1618,385.0,2.0,870.8885,1,1,1,3,Lost
1619,714.0,3.0,4101.2985,1,2,3,6,At Risk
1621,468.0,3.0,2786.71,1,2,2,5,At Risk
1622,38.0,3.0,3027.9100000000003,5,2,2,9,Potential
1623,107.0,3.0,1068.2255,3,2,1,6,At Risk
1624,164.0,3.0,5032.921,3,2,4,9,Potential
1625,41.0,3.0,3448.1175000000003,5,2,3,10,Loyal
1626,39.0,4.0,4962.585,5,3,4,12,Loyal
1627,818.0,2.0,2170.29,1,1,2,4,Lost
1628,160.0,4.0,6058.325999999999,3,3,4,10,Loyal
1629,117.0,8.0,9327.550999999998,3,5,5,13,Champions
1630,225.0,3.0,1231.1709999999998,2,2,1,5,At Risk
1631,85.0,5.0,4313.056,4,4,3,11,Loyal
1632,315.0,6.0,3850.3025000000002,2,5,3,10,Loyal
1633,265.0,5.0,5232.946,2,4,4,10,Loyal
1634,577.0,3.0,4440.7385,1,2,4,7,Potential
1635,63.0,5.0,8104.3135,4,4,5,13,Champions
1636,15.0,5.0,5992.879,5,4,4,13,Champions
1637,44.0,5.0,9523.336,5,4,5,14,Champions
1638,189.0,2.0,896.12,3,1,1,5,At Risk
1639,829.0,2.0,2930.5069999999996,1,1,2,4,Lost
1640,74.0,4.0,4198.2405,4,3,3,10,Loyal
1641,687.0,2.0,2171.782,1,1,2,4,Lost
1642,51.0,6.0,4958.085,4,5,4,13,Champions
1643,121.0,3.0,4655.5655,3,2,4,9,Potential
1644,324.0,1.0,774.231,2,1,1,4,Lost
1645,74.0,3.0,12271.844000000001,4,2,5,11,Loyal
1647,367.0,5.0,20061.81,2,4,5,11,Loyal
1648,115.0,5.0,4968.0560000000005,3,4,4,11,Loyal
1649,155.0,6.0,13346.113500000001,3,5,5,13,Champions
1650,249.0,3.0,5105.7405,2,2,4,8,Potential
1651,737.0,3.0,5542.316,1,2,4,7,Potential
1652,149.0,3.0,6123.19,3,2,4,9,Potential
1653,48.0,3.0,3444.1500000000005,4,2,3,9,Potential
1654,134.0,2.0,1301.7555000000002,3,1,1,5,At Risk
1655,169.0,2.0,827.832,3,1,1,5,At Risk
1656,189.0,5.0,7185.8555,3,4,5,12,Loyal
1657,4.0,3.0,3914.7545000000005,5,2,3,10,Loyal
1658,261.0,5.0,7515.9025,2,4,5,11,Loyal
1659,96.0,3.0,3130.1555,4,2,3,9,Potential
1660,266.0,5.0,5701.529,2,4,4,10,Loyal
1661,40.0,3.0,2686.221,5,2,2,9,Potential
1662,18.0,3.0,2256.197,5,2,2,9,Potential
1663,179.0,7.0,5786.7945,3,5,4,12,Loyal
1664,138.0,9.0,11679.7395,3,5,5,13,Champions
1665,116.0,3.0,4409.7075,3,2,4,9,Potential
1666,99.0,5.0,3070.2185,4,4,3,11,Loyal
1667,273.0,4.0,2223.4584999999997,2,3,2,7,Potential
1668,94.0,3.0,19859.0195,4,2,5,11,Loyal
1669,397.0,4.0,6374.817499999999,1,3,4,8,Potential
1670,71.0,5.0,3822.426,4,4,3,11,Loyal
1671,280.0,2.0,228.529,2,1,1,4,Lost
1672,257.0,4.0,5244.9605,2,3,4,9,Potential
1673,49.0,4.0,3097.586,4,3,3,10,Loyal
1674,155.0,3.0,2041.2275000000002,3,2,2,7,Potential
1676,45.0,8.0,22783.51,5,5,5,15,Champions
1677,30.0,3.0,2819.414,5,2,2,9,Potential
1678,36.0,7.0,4020.514,5,5,3,13,Champions
1679,157.0,3.0,5259.3585,3,2,4,9,Potential
1680,94.0,5.0,3055.639,4,4,2,10,Loyal
1681,922.0,1.0,2101.2575,1,1,2,4,Lost
1682,475.0,2.0,783.3890000000001,1,1,1,3,Lost
1683,716.0,2.0,3134.4964999999997,1,1,3,5,At Risk
1685,939.0,2.0,2620.0879999999997,1,1,2,4,Lost
1686,21.0,4.0,5898.5315,5,3,4,12,Loyal
1688,26.0,4.0,7872.786,5,3,5,13,Champions
1689,0.0,2.0,1949.9215,5,1,2,8,Potential
1690,99.0,2.0,2358.518,4,1,2,7,Potential
1691,394.0,3.0,4194.968,1,2,3,6,At Risk
1692,106.0,3.0,3696.4575,4,2,3,9,Potential
1693,302.0,5.0,6223.971,2,4,4,10,Loyal
1694,212.0,4.0,4819.672,2,3,4,9,Potential
1695,511.0,2.0,1031.5,1,1,1,3,Lost
1696,510.0,3.0,6277.231,1,2,4,7,Potential
1697,808.0,3.0,2450.4620000000004,1,2,2,5,At Risk
1698,638.0,1.0,159.648,1,1,1,3,Lost
1699,236.0,3.0,1568.325,2,2,1,5,At Risk
1700,147.0,1.0,1316.7220000000002,3,1,1,5,At Risk
1701,194.0,1.0,1852.8535,3,1,2,6,At Risk
1702,6.0,7.0,8090.595500000001,5,5,5,15,Champions
1703,568.0,2.0,1656.8284999999998,1,1,1,3,Lost
1704,1065.0,1.0,1516.522,1,1,1,3,Lost
1705,131.0,3.0,1890.6540000000002,3,2,2,7,Potential
1706,349.0,2.0,1953.7889999999998,2,1,2,5,At Risk
1707,704.0,2.0,918.8165,1,1,1,3,Lost
1708,63.0,4.0,3415.3295,4,3,3,10,Loyal
1709,951.0,2.0,1612.858,1,1,1,3,Lost
1710,346.0,1.0,89.43,2,1,1,4,Lost
1711,27.0,2.0,1830.425,5,1,2,8,Potential
1712,118.0,1.0,308.546,3,1,1,5,At Risk
1713,456.0,3.0,1899.421,1,2,2,5,At Risk
1714,79.0,4.0,2368.1405,4,3,2,9,Potential
1715,159.0,5.0,6445.6755,3,4,4,11,Loyal
1716,218.0,3.0,927.411,2,2,1,5,At Risk
1717,132.0,4.0,5099.579500000001,3,3,4,10,Loyal
1718,81.0,4.0,8000.7315,4,3,5,12,Loyal
1719,31.0,6.0,7218.667000000001,5,5,5,15,Champions
1720,111.0,3.0,3711.7085,3,2,3,8,Potential
1721,183.0,7.0,4064.8109999999997,3,5,3,11,Loyal
1722,367.0,1.0,929.35,2,1,1,4,Lost
1723,255.0,3.0,3141.0235,2,2,3,7,Potential
1724,344.0,4.0,1404.0865,2,3,1,6,At Risk
1725,96.0,4.0,2574.89,4,3,2,9,Potential
1726,164.0,5.0,34875.34150000001,3,4,5,12,Loyal
1727,94.0,5.0,4765.817000000001,4,4,4,12,Loyal
1728,38.0,2.0,3537.26,5,1,3,9,Potential
1729,275.0,2.0,2117.401,2,1,2,5,At Risk
1730,442.0,1.0,711.68,1,1,1,3,Lost
1731,193.0,2.0,1535.3700000000001,3,1,1,5,At Risk
1732,25.0,6.0,6174.901000000001,5,5,4,14,Champions
1733,176.0,4.0,2243.178,3,3,2,8,Potential
1734,359.0,2.0,3086.5875,2,1,3,6,At Risk
1735,92.0,2.0,4783.903,4,1,4,9,Potential
1736,263.0,3.0,3895.7045,2,2,3,7,Potential
1737,458.0,2.0,3198.568,1,1,3,5,At Risk
1738,94.0,7.0,8323.9275,4,5,5,14,Champions
1739,44.0,5.0,5768.896,5,4,4,13,Champions
1741,53.0,5.0,7841.53,4,4,5,13,Champions
1742,262.0,1.0,439.578,2,1,1,4,Lost
1743,128.0,3.0,3531.256,3,2,3,8,Potential
1744,201.0,5.0,5472.532000000001,3,4,4,11,Loyal
1745,84.0,3.0,3277.5449999999996,4,2,3,9,Potential
1746,181.0,5.0,2619.083,3,4,2,9,Potential
1747,542.0,2.0,4345.661,1,1,3,5,At Risk
1748,16.0,4.0,2556.4115,5,3,2,10,Loyal
1749,44.0,2.0,2299.0235000000002,5,1,2,8,Potential
1750,357.0,4.0,7491.711,2,3,5,10,Loyal
1751,24.0,2.0,2104.842,5,1,2,8,Potential
1752,100.0,2.0,529.09,4,1,1,6,At Risk
1753,96.0,6.0,8545.5835,4,5,5,14,Champions
1754,145.0,2.0,1891.362,3,1,2,6,At Risk
1755,62.0,3.0,5588.710999999999,4,2,4,10,Loyal
1756,97.0,4.0,2371.357,4,3,2,9,Potential
1757,79.0,4.0,4271.215499999999,4,3,3,10,Loyal
1758,977.0,3.0,3279.948,1,2,3,6,At Risk
1759,81.0,8.0,7649.013500000001,4,5,5,14,Champions
1760,191.0,3.0,2488.9905,3,2,2,7,Potential
1761,267.0,4.0,12990.914,2,3,5,10,Loyal
1762,43.0,6.0,16680.952,5,5,5,15,Champions
1763,77.0,2.0,1160.519,4,1,1,6,At Risk
1764,108.0,5.0,7436.1630000000005,3,4,5,12,Loyal
1765,356.0,2.0,1744.38,2,1,1,4,Lost
1766,77.0,4.0,4383.584000000001,4,3,3,10,Loyal
1767,244.0,5.0,8759.253,2,4,5,11,Loyal
1768,497.0,2.0,3425.3360000000002,1,1,3,5,At Risk
1769,554.0,1.0,996.2215000000001,1,1,1,3,Lost
1770,88.0,6.0,8232.067500000001,4,5,5,14,Champions
1771,84.0,1.0,506.858,4,1,1,6,At Risk
1772,3.0,10.0,10001.368999999999,5,5,5,15,Champions
1773,2.0,9.0,80690.04350000001,5,5,5,15,Champions
1774,136.0,3.0,3317.6440000000002,3,2,3,8,Potential
1775,18.0,5.0,5635.0560000000005,5,4,4,13,Champions
1776,68.0,5.0,11051.6155,4,4,5,13,Champions
1777,123.0,2.0,620.205,3,1,1,5,At Risk
1778,268.0,4.0,3910.8255,2,3,3,8,Potential
1779,9.0,8.0,5724.124499999999,5,5,4,14,Champions
1780,160.0,3.0,3280.037500000001,3,2,3,8,Potential
1781,789.0,3.0,4114.3205,1,2,3,6,At Risk
1782,545.0,1.0,682.77,1,1,1,3,Lost
1783,234.0,4.0,3794.4725,2,3,3,8,Potential
1784,54.0,3.0,2953.229,4,2,2,8,Potential
1785,398.0,3.0,3898.7905,1,2,3,6,At Risk
1786,134.0,4.0,37889.306,3,3,5,11,Loyal
1787,77.0,6.0,5822.712500000001,4,5,4,13,Champions
1788,12.0,5.0,5893.157,5,4,4,13,Champions
1789,97.0,3.0,6345.034499999999,4,2,4,10,Loyal
1790,117.0,5.0,4047.858,3,4,3,10,Loyal
1791,50.0,3.0,3540.5764999999997,4,2,3,9,Potential
1792,97.0,2.0,1413.2090000000003,4,1,1,6,At Risk
1793,62.0,4.0,4586.525,4,3,4,11,Loyal
1794,12.0,4.0,4260.53,5,3,3,11,Loyal
1795,733.0,2.0,1277.9759999999999,1,1,1,3,Lost
1796,307.0,2.0,2946.0750000000003,2,1,2,5,At Risk
1797,227.0,2.0,930.4940000000001,2,1,1,4,Lost
1798,81.0,4.0,7570.995,4,3,5,12,Loyal
1799,215.0,2.0,12394.937,2,1,5,8,Potential
1800,162.0,4.0,2460.283,3,3,2,8,Potential
1801,47.0,5.0,3654.646,4,4,3,11,Loyal
1802,79.0,5.0,2890.836,4,4,2,10,Loyal
1803,19.0,2.0,1615.6309999999999,5,1,1,7,Potential
1804,18.0,1.0,1971.1130000000003,5,1,2,8,Potential
1805,19.0,6.0,6846.257,5,5,5,15,Champions
1806,291.0,3.0,2786.261,2,2,2,6,At Risk
1807,137.0,2.0,1865.2110000000002,3,1,2,6,At Risk
1808,412.0,1.0,1733.7925,1,1,1,3,Lost
1809,375.0,3.0,1651.1585,1,2,1,4,Lost
1810,30.0,6.0,5642.076000000001,5,5,4,14,Champions
1811,109.0,3.0,5922.724999999999,3,2,4,9,Potential
1812,1.0,6.0,6223.940500000001,5,5,4,14,Champions
1813,91.0,4.0,4120.0345,4,3,3,10,Loyal
1814,46.0,4.0,6572.1140000000005,4,3,4,11,Loyal
1815,116.0,8.0,48292.785,3,5,5,13,Champions
1816,31.0,2.0,1421.9595,5,1,1,7,Potential
1817,307.0,3.0,2965.028,2,2,2,6,At Risk
1818,44.0,4.0,3380.8895,5,3,3,11,Loyal
1819,209.0,3.0,2240.288,2,2,2,6,At Risk
1820,118.0,1.0,489.497,3,1,1,5,At Risk
1821,348.0,4.0,3024.623,2,3,2,7,Potential
1822,391.0,4.0,3166.0860000000002,1,3,3,7,Potential
1823,1068.0,2.0,2597.437,1,1,2,4,Lost
1824,246.0,2.0,2214.0009999999997,2,1,2,5,At Risk
1825,154.0,4.0,20278.335999999996,3,3,5,11,Loyal
1826,88.0,4.0,4215.8295,4,3,3,10,Loyal
1827,143.0,4.0,2263.7205,3,3,2,8,Potential
1828,352.0,2.0,794.6289999999999,2,1,1,4,Lost
1829,396.0,3.0,3277.4735,1,2,3,6,At Risk
1830,197.0,4.0,6256.217500000001,3,3,4,10,Loyal
1831,330.0,3.0,1562.6519999999998,2,2,1,5,At Risk
1832,698.0,2.0,4529.9075,1,1,4,6,At Risk
1833,266.0,2.0,576.5385,2,1,1,4,Lost
1834,190.0,6.0,8341.222999999998,3,5,5,13,Champions
1835,18.0,4.0,14229.32,5,3,5,13,Champions
1836,524.0,2.0,396.48799999999994,1,1,1,3,Lost
1837,29.0,3.0,1986.4724999999999,5,2,2,9,Potential
1838,349.0,1.0,1396.212,2,1,1,4,Lost
1839,84.0,6.0,5824.4655,4,5,4,13,Champions
1840,59.0,6.0,8424.564,4,5,5,14,Champions
1841,348.0,3.0,15756.771499999999,2,2,5,9,Potential
1842,222.0,1.0,1100.53,2,1,1,4,Lost
1843,10.0,5.0,3641.8895,5,4,3,12,Loyal
1844,276.0,4.0,1991.2524999999998,2,3,2,7,Potential
1845,66.0,5.0,8390.426000000001,4,4,5,13,Champions
1846,518.0,3.0,4898.429,1,2,4,7,Potential
1847,129.0,2.0,1827.181,3,1,2,6,At Risk
1848,29.0,2.0,1994.79,5,1,2,8,Potential
1849,413.0,2.0,1608.94,1,1,1,3,Lost
1850,9.0,7.0,6581.463500000001,5,5,4,14,Champions
1851,44.0,5.0,6477.8145,5,4,4,13,Champions
1852,211.0,1.0,3486.645,2,1,3,6,At Risk
1853,30.0,3.0,1804.1145000000001,5,2,2,9,Potential
1854,53.0,6.0,38926.87400000001,4,5,5,14,Champions
1855,414.0,2.0,2006.04,1,1,2,4,Lost
1856,819.0,1.0,513.39,1,1,1,3,Lost
1857,97.0,2.0,2131.868,4,1,2,7,Potential
1858,9.0,2.0,2232.5,5,1,2,8,Potential
1860,90.0,8.0,19629.5205,4,5,5,14,Champions
1861,660.0,4.0,4776.903,1,3,4,8,Potential
1862,222.0,2.0,1571.3405000000002,2,1,1,4,Lost
1863,343.0,2.0,2715.777,2,1,2,5,At Risk
1864,12.0,8.0,6950.2015,5,5,5,15,Champions
1865,156.0,2.0,336.72,3,1,1,5,At Risk
1866,228.0,3.0,2539.99,2,2,2,6,At Risk
1867,362.0,3.0,4085.7305,2,2,3,7,Potential
1868,298.0,4.0,3148.25,2,3,3,8,Potential
1869,565.0,3.0,2309.8164999999995,1,2,2,5,At Risk
1870,200.0,6.0,11691.195500000002,3,5,5,13,Champions
1871,96.0,3.0,12511.099999999999,4,2,5,11,Loyal
1872,737.0,1.0,246.699,1,1,1,3,Lost
1873,243.0,3.0,1444.9945,2,2,1,5,At Risk
1874,269.0,3.0,2373.122,2,2,2,6,At Risk
1875,692.0,5.0,4507.3275,1,4,4,9,Potential
1876,55.0,4.0,4786.5225,4,3,4,11,Loyal
1877,130.0,2.0,282.846,3,1,1,5,At Risk
1878,545.0,5.0,4739.268999999999,1,4,4,9,Potential
1879,236.0,4.0,3679.156,2,3,3,8,Potential
1880,17.0,3.0,2836.7434999999996,5,2,2,9,Potential
1881,747.0,4.0,2177.337,1,3,2,6,At Risk
1882,11.0,2.0,1686.9575,5,1,1,7,Potential
1883,62.0,3.0,4189.03,4,2,3,9,Potential
1884,665.0,1.0,14.73,1,1,1,3,Lost
1885,125.0,4.0,3552.8480000000004,3,3,3,9,Potential
1886,363.0,4.0,3559.8115000000003,2,3,3,8,Potential
1887,336.0,3.0,1429.9634999999998,2,2,1,5,At Risk
1888,127.0,2.0,2386.23,3,1,2,6,At Risk
1889,113.0,3.0,6252.4985,3,2,4,9,Potential
1890,14.0,6.0,9954.8985,5,5,5,15,Champions
1891,567.0,3.0,2380.391,1,2,2,5,At Risk
1892,229.0,5.0,3627.2780000000002,2,4,3,9,Potential
1893,251.0,5.0,7255.101,2,4,5,11,Loyal
1894,239.0,5.0,4263.8705,2,4,3,9,Potential
1895,252.0,3.0,3963.4984999999997,2,2,3,7,Potential
1896,249.0,3.0,1136.8925,2,2,1,5,At Risk
1897,96.0,6.0,39570.346,4,5,5,14,Champions
1898,363.0,4.0,9437.291000000001,2,3,5,10,Loyal
1899,86.0,4.0,1535.2235,4,3,1,8,Potential
1901,88.0,6.0,11287.913,4,5,5,14,Champions
1903,162.0,2.0,1781.0454999999997,3,1,1,5,At Risk
1904,255.0,7.0,6692.2915,2,5,5,12,Loyal
1905,37.0,3.0,3190.946,5,2,3,10,Loyal
1906,422.0,2.0,1638.6755,1,1,1,3,Lost
1907,23.0,6.0,6726.987499999999,5,5,5,15,Champions
1908,33.0,4.0,2430.5640000000003,5,3,2,10,Loyal
1909,63.0,3.0,4277.036999999999,4,2,3,9,Potential
1910,139.0,5.0,2907.214,3,4,2,9,Potential
1911,61.0,5.0,14425.707999999999,4,4,5,13,Champions
1912,307.0,4.0,6443.9425,2,3,4,9,Potential
1913,445.0,4.0,5263.472,1,3,4,8,Potential
1914,270.0,5.0,5424.234,2,4,4,10,Loyal
1915,240.0,4.0,2472.741,2,3,2,7,Potential
1916,408.0,2.0,2903.96,1,1,2,4,Lost
1917,456.0,2.0,2881.2765,1,1,2,4,Lost
1918,87.0,4.0,3632.632,4,3,3,10,Loyal
1919,547.0,3.0,1761.0040000000001,1,2,1,4,Lost
1920,284.0,3.0,4339.9800000000005,2,2,3,7,Potential
1921,73.0,4.0,4842.153499999999,4,3,4,11,Loyal
1922,108.0,5.0,11418.4925,3,4,5,12,Loyal
1923,455.0,2.0,568.7855,1,1,1,3,Lost
1924,250.0,6.0,17624.0435,2,5,5,12,Loyal
1925,175.0,4.0,2880.1004999999996,3,3,2,8,Potential
1926,311.0,3.0,3460.3630000000003,2,2,3,7,Potential
1927,201.0,2.0,1588.5545,3,1,1,5,At Risk
1929,37.0,10.0,8674.1345,5,5,5,15,Champions
1930,47.0,5.0,4285.784000000001,4,4,3,11,Loyal
1931,130.0,4.0,7431.576999999999,3,3,5,11,Loyal
1932,38.0,4.0,7917.913500000001,5,3,5,13,Champions
1934,233.0,4.0,7418.245000000001,2,3,5,10,Loyal
1935,77.0,4.0,4225.8345,4,3,3,10,Loyal
1936,454.0,2.0,3646.3735,1,1,3,5,At Risk
1937,94.0,4.0,8077.7744999999995,4,3,5,12,Loyal
1938,12.0,3.0,2305.3255,5,2,2,9,Potential
1939,70.0,2.0,3686.1304999999998,4,1,3,8,Potential
1940,85.0,7.0,16044.8165,4,5,5,14,Champions
1941,36.0,4.0,2793.9115,5,3,2,10,Loyal
1942,16.0,5.0,3885.5395000000003,5,4,3,12,Loyal
1943,304.0,2.0,3114.606,2,1,3,6,At Risk
1944,726.0,3.0,3397.888,1,2,3,6,At Risk
1945,371.0,3.0,3092.5775000000003,1,2,3,6,At Risk
1946,395.0,3.0,2757.209,1,2,2,5,At Risk
1947,18.0,4.0,3063.257,5,3,2,10,Loyal
1948,140.0,3.0,4123.793,3,2,3,8,Potential
